Product;Category;Price
Fideos pampero La Providencia 500 g.;Pastas-secas;743,00
Fideos mostacholes Matarazzo 3 vegetales 500 g.;Pastas-secas;1.210,00
Fideos cinta fetuccini Don vicente 500 g.;Pastas-secas;1.590,00
Fideos fusilli Wakas multicereal kale 250 g. sin TACC;Pastas-secas;1.740,00
Ñoquis de papa Bellaterra flow pack 500 g.;Pastas-secas;771,00
Fideos coditos Marolio 500 g.;Pastas-secas;870,00
Fideos forattini Lucchetti 500 g.;Pastas-secas;974,00
Fideos spaghetti Marolio 500 g.;Pastas-secas;760,00
Fideos de arroz Wakas chía 250 g. sin TACC;Pastas-secas;1.740,00
Fideos tallarines Punta Mogotes con espinaca 500 g.;Pastas-secas;1.070,00
Fideos al huevo Molto tallarin 500 g.;Pastas-secas;1.300,00
Fideos Rina Matarazzo fusilli 500 g.;Pastas-secas;2.270,00
Fideos mostachol Morixe 500 g.;Pastas-secas;854,00
Fideo chifferi rigate Bonalma 500 g.;Pastas-secas;2.350,00
Fideos tallarines Punta Mogotes con morrón 500 g.;Pastas-secas;1.070,00
Ravioles de pollo Orali 500 g.;Pastas-secas;1.620,00
Fideos tallarines Morixe 500 g.;Pastas-secas;854,00
Fideos tirabuzon al huevo Don felipe 500 g.;Pastas-secas;1.320,00
Fideos Wakas alubias y quinoa sin tacc 250 g.;Pastas-secas;1.880,00
Fideos caracolitos Grandiet 500 g. sin TACC;Pastas-secas;2.690,00
Fideos fusilli Wakas arroz con amaranto 250 g. sin TACC;Pastas-secas;1.740,00
Fideos spaghetti Morixe 500 g.;Pastas-secas;854,00
Fideos celentano Marolio 500 g.;Pastas-secas;870,00
Fideos spaghetti al huevo Yuka sin TACC 500 g.;Pastas-secas;2.725,00
Fideos nido El Record al huevo con espinaca 500 g.;Pastas-secas;1.300,00
Fusilles Villa d agri 500 g.;Pastas-secas;1.015,00
Fideos Nissin frutos de mar 65 g.;Pastas-secas;2.000,00
Fideos integrales municiones Grun orgánicos 500 g.;Pastas-secas;1.360,00
Fideos sin tacc Wakas fusilli de garbanzo alubia 250 g.;Pastas-secas;1.880,00
Sonrrentinos Villa d agri de mozzarella ricota y cerdo 500 g.;Pastas-secas;1.765,00
Arroz Molinos ala monovarietal selecto 1 kg.;Arroz-y-legumbres;1.560,00
Arroz parboil Lucchetti 1 kg.;Arroz-y-legumbres;1.750,00
Arroz largo fino Primor 1 kg.;Arroz-y-legumbres;950,00
Arroz largo fino Molinos ala grano selecto 1 kg.;Arroz-y-legumbres;1.150,00
Arroz parboil Molino ala grano selecto 500 g.;Arroz-y-legumbres;802,00
Arroz parboil Molino ala grano selecto 1 kg.;Arroz-y-legumbres;1.395,00
Arroz listo Gallo queso 240 g.;Arroz-y-legumbres;594,00
Arroz yamaní 400 g.;Arroz-y-legumbres;596,00
Arroz doble Gallo 500 g.;Arroz-y-legumbres;1.335,00
Arroz integral Vanguardia 1 kg.;Arroz-y-legumbres;1.490,00
Arroz largo fino Itá caabó en estuche 500 g.;Arroz-y-legumbres;1.020,00
Porotos negro Ramoneda 500 g.;Arroz-y-legumbres;721,00
Arroz preparado Gallo mix semillas dp 240 g.;Arroz-y-legumbres;579,00
Arroz yamaní integral Dos Hermanos caja 500 g.;Arroz-y-legumbres;2.015,00
Arroz integral Vanguardia 500 g.;Arroz-y-legumbres;800,00
Arroz largo fino 00000 Crucero 500 g.;Arroz-y-legumbres;800,00
Arroz largo fino 00000 Unanime 1 kg.;Arroz-y-legumbres;1.490,00
Porotos negros secos remojados Inalpa 300 g.;Arroz-y-legumbres;660,00
Arroz Lucchetti preparado tomatado 240 g.;Arroz-y-legumbres;624,00
Arroz doble carolina Lucchetti 1 kg.;Arroz-y-legumbres;2.265,00
Semillas de lino enteras Sturla 250 g.;Arroz-y-legumbres;750,00
Risotto primavera Gallo en caja 240 g.;Arroz-y-legumbres;1.910,00
Mix de semillas Dicomere 200 g.;Arroz-y-legumbres;907,00
Quinoa entera Sturla 250 g.;Arroz-y-legumbres;3.290,00
Semilla de sésamo Sturla entera 250 g.;Arroz-y-legumbres;1.490,00
Arroz preparado Gallo wok oriental 240 g.;Arroz-y-legumbres;2.580,00
Arroz aromático Dos Hermanos 500 g.;Arroz-y-legumbres;1.795,00
Arroz integral Grandiet largo fino 300 g.;Arroz-y-legumbres;715,00
Semilla de chia Sturla triturada 250 g.;Arroz-y-legumbres;1.590,00
Mix de semillas El Peoncito 100 g.;Arroz-y-legumbres;690,00
Arroz doble carolina selecto Molinos ala 1 kg.;Arroz-y-legumbres;2.628,00
Arroz integral selecto Molinos ala 1 kg.;Arroz-y-legumbres;1.679,00
Arroz preparado Gallo mediterraneo 240 g.;Arroz-y-legumbres;1.910,00
Arroz preparado Gallo vegetales dp 240 g.;Arroz-y-legumbres;2.130,00
Risotto champiniones Gallo en caja 240 g.;Arroz-y-legumbres;2.510,00
Arroz preparado Gallo queso dp 240 g.;Arroz-y-legumbres;2.130,00
Arvejas amarillas texturizadas Dicomere paquete sin TACC 350 g.;Arroz-y-legumbres;1.230,00
Semillas de sésamo pelado blanco El Peoncito 100 g.;Arroz-y-legumbres;639,00
Garbanzos secos Pampa's 450 g.;Arroz-y-legumbres;1.935,00
Semillas de amaranto Sturla 250 g.;Arroz-y-legumbres;2.490,00
Harina leudante Cañuelas 1 kg.;Harinas;551,00
Harina leudante Pureza fortificada 1 kg.;Harinas;520,00
Harina de Trigo 000 Caserita x 1 kg;Harinas;373,00
Harina leudante Caserita x 1 kg;Harinas;594,00
Harina Morixe para pizza 1 kg.;Harinas;613,00
Harina de trigo 0000 Caserita 1 kg.;Harinas;505,00
Harina de trigo Caserita para pizzas 1 kg.;Harinas;494,00
Almidón de maíz Maizena en bolsa 220 g.;Harinas;545,00
Avena Morixe instantánea 600 g.;Harinas;2.285,00
Harina 0000 Cañuelas 1 kg.;Harinas;503,00
Harina 000 fortivac Morixe 1 kg.;Harinas;350,00
Harina integral Chacabuco con semillas 750 g.;Harinas;835,00
Almidón de maíz 500 g.;Harinas;450,00
Harina 000 Catriel 1 kg.;Harinas;575,00
Premezcla Lucchetti torta frita 500 g.;Harinas;1.095,00
Harina de garbanzos 250 g.;Harinas;471,00
Premezcla para pizza Blancaflor 400 g.;Harinas;442,85
Premezcla chipá Lucchetti fortificada 400 g.;Harinas;3.375,00
Premezcla Lucchetti ñoquis de papa fort 500 g.;Harinas;1.665,00
Avena Grandiet arollada instantánea 300 g.;Harinas;1.175,00
Harina de trigo Tassara leudante x 1 kg;Harinas;564,00
Premezcla para pizza Pureza masa madre 55 g.;Harinas;834,00
Harina de lino Sturla 250 g.;Harinas;890,00
Premezcla chipa Mamá cocina 400 g.;Harinas;2.285,00
Premezcla Santa María panadería y respostería sin lactosa 1 kg. sin TACC;Harinas;3.745,00
Hummus vegano Felices Las Vacas 230 g.;Harinas;1.325,00
Polenta Rivara tradicional bolsa 1 kg.;Harinas;528,00
Premezcla Natural pop sin tacc hummus natural 105 g.;Harinas;657,00
Harina de arroz Santa María 1 kg. Sin TACC;Harinas;1.540,00
Avena tradicional kuati 300 g.;Harinas;845,00
Harina de arvejas Dicomere paquete 450 g.;Harinas;1.135,00
Premezcla sin TACC pizza Kapac caja 500 g.;Harinas;2.425,00
Harina fina integral Tassara 1 kg.;Harinas;456,00
Premezcla sin TACC pan Kapac caja 500 g.;Harinas;1.695,00
Harina de arroz integral Abucel en bolsa 500 g.;Harinas;1.650,00
Premezcla para pizza Lucchetti 850 g.;Harinas;2.205,00
Harina de sorgo blanco integral Dicomere sin TACC paquete 450 g.;Harinas;1.440,00
Premezcla Molé falafel 200 g.;Harinas;1.530,00
Harina de quinoa Sturla 250 g.;Harinas;3.490,00
Premezcla sin tacc Abucel en bolsa 500 g.;Harinas;2.320,00
Premezcla para albongigas Molé de lenteja y barbacoa 200 g.;Harinas;2.205,00
Premezcla para crepes 123 Listo 500 g. sin TACC;Harinas;1.760,00
Harina sin tacc Abucel de arroz blanco 500 g.;Harinas;1.725,00
Premezcla nuggets Molé poroto negro 200 g.;Harinas;1.885,00
Premezcla para panadería y repostería Carrefour 500 g. sin TACC;Harinas;1.684,52
Harina dulce Abucel sin tacc en bolsa 500 g.;Harinas;3.160,00
Fécula de papa Dicomere paquete 450 g.;Harinas;2.800,00
Cous cous Ferrero caja 500 g.;Harinas;6.870,00
Premezcla para muffins 123 LISTO espinaca y cereales 420 g. Sin TACC;Harinas;2.080,00
Puré de tomate Carrefour classic 520 g.;Enlatados-y-Conservas;559,00
Puré de tomate slim Carrefour classic en tetra 520 cc.;Enlatados-y-Conservas;559,00
Duraznos amarillos en mitades Carrefour 820 g.;Enlatados-y-Conservas;1.199,00
Pate de foie Swift lata 90 g.;Enlatados-y-Conservas;263,00
Picadillo de carne Swift 90 g.;Enlatados-y-Conservas;282,00
Tomate perita Canale cubeteado 400 g.;Enlatados-y-Conservas;919,00
Atún Bulnez en aceite desmenuzado 170 g.;Enlatados-y-Conservas;699,00
Choclo en grano amarillo Tarragona 340 g.;Enlatados-y-Conservas;899,00
Lomitos de atún Carrefour en aceite 170 g.;Enlatados-y-Conservas;1.199,00
Tomate perita pelado Alco 400 g.;Enlatados-y-Conservas;690,00
Choclo cremoso amarillo Inalpa lata 300 g.;Enlatados-y-Conservas;383,00
Duraznos en mitades Alco 820 g.;Enlatados-y-Conservas;990,00
Pure de tomates Alco 520 g.;Enlatados-y-Conservas;570,00
Puré de tomate Canale 520 g.;Enlatados-y-Conservas;650,00
Choclo cremoso Inalpa sin sal ida lata 300 g.;Enlatados-y-Conservas;567,00
Tomate triturado Carrefour 970 cc.;Enlatados-y-Conservas;1.111,61
Lentejas secas remojadas Inalpa lata 300 g.;Enlatados-y-Conservas;627,00
Puré de tomate Vigente 520 g.;Enlatados-y-Conservas;950,00
Coctel Carrefour cinco frutas 820 g.;Enlatados-y-Conservas;1.699,00
Arvejas secas Tarragona remojada 340 g.;Enlatados-y-Conservas;457,00
Jardinera Inalpa de verduras sin sal vida 300 g.;Enlatados-y-Conservas;505,00
Jardinera Carrefour sin sal en lata 30 g.;Enlatados-y-Conservas;387,00
Duraznos en mitades light Alco en lata 800 g.;Enlatados-y-Conservas;1.525,00
Lentejas secas Tarragona remojadas 340 g.;Enlatados-y-Conservas;651,00
Garbanzos Inalpa secos remojados lata 300 g.;Enlatados-y-Conservas;571,00
Aceitunas verdes Nucete rellenas con morrón 100 g.;Enlatados-y-Conservas;449,00
Choclo cremoso Tarragona 340 g.;Enlatados-y-Conservas;406,00
Porotos secos remojados Carrefour 340 g.;Enlatados-y-Conservas;594,00
Mix de arvejas y zanahoria Inalpa 300 g.;Enlatados-y-Conservas;565,00
Aceitunas verdes Castell rellenas 100 g.;Enlatados-y-Conservas;634,00
Porotos secos Tarragona remojados 340 g.;Enlatados-y-Conservas;520,00
Garbanzos secos remojados Doña Pupa tetra 340 g.;Enlatados-y-Conservas;559,00
Aceitunas negras Castell descarozadas dp 80 g.;Enlatados-y-Conservas;585,00
Puré de tomate Molto tetra 520 g.;Enlatados-y-Conservas;590,00
Salsa filetto Vigente 520 g.;Enlatados-y-Conservas;480,00
Aceitunas verdes Nucete descarozadas light 180 g.;Enlatados-y-Conservas;1.525,00
Paté de atún Carrefour 80 g.;Enlatados-y-Conservas;1.199,00
Salsa pomarola Vigente 520 g.;Enlatados-y-Conservas;480,00
Aceitunas verdes Castell rellenas dp 180 g.;Enlatados-y-Conservas;1.015,00
Hummus de garbanzo Felices las vacas con palta 220 g.;Enlatados-y-Conservas;780,00
Aceitunas verdes Nucete dp 220 g.;Enlatados-y-Conservas;528,00
Aceitunas verdes Castell en rodajas dp 400 g.;Enlatados-y-Conservas;2.060,00
Aceitunas verdes Yovinessa 300 g.;Enlatados-y-Conservas;1.080,00
Porotos negros secos remojados Doña Pupa tetra 340 g.;Enlatados-y-Conservas;497,00
Paté al champignon Bocatti 90 g.;Enlatados-y-Conservas;855,00
Aceitunas verdes Nucete 500 g.;Enlatados-y-Conservas;1.335,00
Choclo cremoso blanco Doña Pupa tetra 340 g.;Enlatados-y-Conservas;478,00
Pulpa de frutilla Carrefour 900 g.;Enlatados-y-Conservas;1.578,00
Merluza al agua Marbella 340 g.;Enlatados-y-Conservas;1.350,00
Pulpa de maracuyá Carrefour para coctel 453 g.;Enlatados-y-Conservas;849,00
Puré de tomate Doña Pupa tetra 520 g.;Enlatados-y-Conservas;716,00
Porotos secos remojados Doña Pupa tetra 340 g.;Enlatados-y-Conservas;546,00
Alcaparras Darama 100 g.;Enlatados-y-Conservas;7.630,00
Choclo cremoso amarillo La Banda lata 340 g.;Enlatados-y-Conservas;590,00
Jardin de hortaliza y legumbres Carrefour classic 300 g.;Enlatados-y-Conservas;649,00
Paté clásico Bocatti 90 g.;Enlatados-y-Conservas;995,00
Aceitunas verdes Cébila 300 g.;Enlatados-y-Conservas;438,00
Aceitunas verdes descarozadas Yovinessa 80 g.;Enlatados-y-Conservas;704,00
Merluza en aceite Marbella 340 g.;Enlatados-y-Conservas;1.885,00
Remolacha La Banda rebanadas 350 g.;Enlatados-y-Conservas;703,00
Pickles Nucete en vinagre dp 220 g.;Enlatados-y-Conservas;746,00
Aceitunas verdes rellenas Yovinessa en frasco 200 g.;Enlatados-y-Conservas;1.675,00
Aceitunas verdes Nucete rellenas con  limón en fracco 330 g.;Enlatados-y-Conservas;1.780,00
Garbanzos secos remojados Carrefour classic en lata 300 g.;Enlatados-y-Conservas;699,00
Choclo amarillo cremoso La Banda 320 g.;Enlatados-y-Conservas;615,00
Hummus con aji picante Mestizo 175 g.;Enlatados-y-Conservas;1.390,00
Aceitunas verdes premiumm Castell en frasco 190 g.;Enlatados-y-Conservas;2.555,00
Caballa al natural Carrefour lata 380 g.;Enlatados-y-Conservas;2.183,09
Aceitunas negras premium Yovinessa en frasco 200 g.;Enlatados-y-Conservas;3.030,00
Aceitunas negras premiun Castell en frasco 190 g.;Enlatados-y-Conservas;2.600,00
Acelga cortada La Banda lata 770 g.;Enlatados-y-Conservas;1.515,00
Salsa filetto Rina Matarazzo 340 g.;Enlatados-y-Conservas;4.080,00
Puré de manzana Canale frasco 375 g.;Enlatados-y-Conservas;2.490,00
Pickles x kg.;Enlatados-y-Conservas;990,00
Aceitunas verdes descarozadas Yovinessa en frasco 160 g.;Enlatados-y-Conservas;2.120,00
Choclo en granos Bonduelle 300 g.;Enlatados-y-Conservas;5.060,00
Choclo Huella Natural 500 g.;Enlatados-y-Conservas;2.999,00
Aceituna verde Cebila frasco 200 g.;Enlatados-y-Conservas;1.250,00
Lomito de atún al natural Delicias Marinas 190 g.;Enlatados-y-Conservas;5.590,00
Jardinera de hortalizas Doña Pupa tetra 340 g.;Enlatados-y-Conservas;587,00
Arvejas secas remojadas Doña Pupa tetra 500 g.;Enlatados-y-Conservas;580,00
Espárragos La Banda lata 400 g.;Enlatados-y-Conservas;4.290,00
Tomate cubeteado Mutti en lata 400 g.;Enlatados-y-Conservas;7.015,00
Lentejas secas remojadas Doña Pupa tetra 340 g.;Enlatados-y-Conservas;750,00
Porotos mung secos Tarragona remojados 340 g.;Enlatados-y-Conservas;580,00
Tomate cubeteado Mutti en botella 690 g.;Enlatados-y-Conservas;11.420,00
Ajíes chipotle en trozos La Costeña 220 g.;Enlatados-y-Conservas;4.045,00
Porotos negros Tarragona secos remojados 340 g.;Enlatados-y-Conservas;570,00
Filetes de anchoas marinados en vinagre Delicias Marinas 120 g.;Enlatados-y-Conservas;4.725,00
Hojas de parra Meridiano en frasco 800 g.;Enlatados-y-Conservas;5.625,00
Salsa de arándano Frutas Del Sur 580 g.;Enlatados-y-Conservas;4.590,00
Salsa de frambuesa Frutas Del Sur 580 g.;Enlatados-y-Conservas;6.380,00
Aceitunas verdes rellenas premium Yovinessa 200 g.;Enlatados-y-Conservas;2.820,00
Porotos rojos secos remojados Bonduelle 400 g.;Enlatados-y-Conservas;3.740,00
Aceitunas negras griegas Meridiano en frasco 330 g.;Enlatados-y-Conservas;2.615,00
Salsa de cassis Frutas Del Sur 580 g.;Enlatados-y-Conservas;2.964,00
Remolacha en conserva Bonduelle 300 g.;Enlatados-y-Conservas;4.105,00
Caballa fresca x kg.;Enlatados-y-Conservas;1.500,00
Lomitos de atún Delicias Marinas en aceite 190 g.;Enlatados-y-Conservas;5.590,00
Caldo de verdura Knorr en cubos 12 uni;Caldos-sopas-y-puré;426,75
Caldo Maggi® sabor verduras 114 g.;Caldos-sopas-y-puré;356,00
Puré de papas instantáneo Carrefour 100 g.;Caldos-sopas-y-puré;859,00
Caldo de gallina Knorr en caja 6 uni;Caldos-sopas-y-puré;247,50
Puré de papas Maggi cremoso original 100 g.;Caldos-sopas-y-puré;586,00
Caldo de gallina Knorr en cubos 12 uni;Caldos-sopas-y-puré;426,75
Caldo de carne Knorr en cubos 12 uni;Caldos-sopas-y-puré;438,00
Puré de papas cremoso Maggi original 125 g.;Caldos-sopas-y-puré;973,00
Caldo Maggi® sabor verdura menos sodio 114 g.;Caldos-sopas-y-puré;413,00
Caldo de verduras Carrefour caja 12 u.;Caldos-sopas-y-puré;368,72
Caldo de carne Carrefour deshidratado 12 u.;Caldos-sopas-y-puré;368,72
Caldo Maggi® sabor gallina 114 g.;Caldos-sopas-y-puré;435,00
Sopa crema Knorr zapallo con nuez moscada 70 g.;Caldos-sopas-y-puré;498,00
Caldo de gallina Carrefour en cubos 12 u.;Caldos-sopas-y-puré;368,72
Puré de papas y zapallo instantáneo Carrefour 100 g.;Caldos-sopas-y-puré;1.127,06
Sopa Knorr quick sabor zapallo 5 uni;Caldos-sopas-y-puré;750,00
Sopa Knorr quick sabor vegetales 5 uni;Caldos-sopas-y-puré;689,00
Sopa light Knorr quick sabor zapallo balance 5 uni;Caldos-sopas-y-puré;689,00
Caldo graduado Knorr de verdura x4 4.4 g.;Caldos-sopas-y-puré;178,50
Caldo Maggi® sabor carne 114 g.;Caldos-sopas-y-puré;350,20
Sopa instantanea Carrefour classic light 3 vegetales 5 uni;Caldos-sopas-y-puré;244,00
Sopa Knorr quick sabor tomate 5 uni;Caldos-sopas-y-puré;726,00
Sopa instantánea Carrefour classic zapallo 5 uni;Caldos-sopas-y-puré;244,00
Sopa crema Knorr cebolla tostada 65 g.;Caldos-sopas-y-puré;491,00
Sopa instantánea light Carrefour classic arvejas 5 uni;Caldos-sopas-y-puré;244,00
Sopa instantánea Carrefour classic 3 vegetales 5 uni;Caldos-sopas-y-puré;244,00
Caldo de carne Maggi menos sodio en cubos 114 g.;Caldos-sopas-y-puré;459,00
Sopa instantanea Carrefour classic light de choclo 5 uni;Caldos-sopas-y-puré;244,00
Sopa instantanea Carrefour classic de choclo 5 uni;Caldos-sopas-y-puré;244,00
Caldo de gallina Maggi menos sodio en cubos 114 g.;Caldos-sopas-y-puré;558,00
Sopa instantánea Carrefour classic arvejas 5 uni;Caldos-sopas-y-puré;244,00
Sopa de choclo Carrefour caja x 5 uni;Caldos-sopas-y-puré;374,00
Sopa de vegetales Carrefour caja x 5 uni;Caldos-sopas-y-puré;374,00
Sopa Knorr quick sabor zanahoria 5 uni;Caldos-sopas-y-puré;739,00
Sopa de zapallo Carrefour caja x 5 uni;Caldos-sopas-y-puré;392,00
Sopa Mamá cocina de pollo ramen 85 g.;Caldos-sopas-y-puré;715,00
Puré de papas instantáneo Morixe 125 g.;Caldos-sopas-y-puré;999,00
Sopa light de vegetales Carrefour caja x 5 uni;Caldos-sopas-y-puré;444,11
Sopa Mamá cocina de vegetales ramen 85 g.;Caldos-sopas-y-puré;715,00
Sopa Mamá cocina de pollo anillos 85 g.;Caldos-sopas-y-puré;715,00
Gelatina durazno light Exquisita 25 g.;Repostería-y-Postres;232,00
Flan Royal de vainilla 60 g.;Repostería-y-Postres;154,50
Flan vainilla Exquisita sobre 40 g.;Repostería-y-Postres;196,00
Gelatina Royal sabor frambuesa 25 g.;Repostería-y-Postres;210,50
Exquisita budin de vainilla 300 g.;Repostería-y-Postres;360,60
Gelatina Royal cereza 25 g.;Repostería-y-Postres;374,00
Postre Exquisita de vainilla 80 g.;Repostería-y-Postres;350,00
Exquisita budin de chocolate 300 g.;Repostería-y-Postres;360,60
Premezcla Exquisita cookies vainilla con chips 300 g.;Repostería-y-Postres;615,00
Gelatina sin sabor Royal 14 g.;Repostería-y-Postres;306,00
Postre de chocolate Royal en sobre 65 g.;Repostería-y-Postres;282,50
Gelatina Royal sabor durazno 25 g.;Repostería-y-Postres;327,00
Postre light Exquisita vainilla en sobre 50 g.;Repostería-y-Postres;347,00
Postre Exquisita de dulce de leche 80 g.;Repostería-y-Postres;351,00
Premezcla Exquisita cookies choco con chips 300 g.;Repostería-y-Postres;657,00
Postre light Exquisita dulce de leche en sobre 60 g.;Repostería-y-Postres;349,00
Gelatina Royal sabor cereza 25 g.;Repostería-y-Postres;399,00
Canela molida 50 g.;Repostería-y-Postres;550,00
Mousse Royal de chocolate 65 g.;Repostería-y-Postres;406,00
Polvo para hornear Yuspe 100 g.;Repostería-y-Postres;507,00
Canela molida Chango sobre 40 g.;Repostería-y-Postres;633,00
Esencia de vainilla Dos Anclas pet 100 cc.;Repostería-y-Postres;662,00
Polvo para hornear Dicomere sin aluminio 250 g.;Repostería-y-Postres;2.670,00
Gelatina light BC sabor cereza 18 g.;Repostería-y-Postres;297,50
Postre Royal de vainilla 75 g.;Repostería-y-Postres;262,00
Merengue La Amistad mediano color 100 grs.;Repostería-y-Postres;605,00
Baño de repostería chocolate blanco Águila bolsa 150 g.;Repostería-y-Postres;905,00
Relleno untable Águila 3 en 1 pote 290 g.;Repostería-y-Postres;1.300,00
Granas La Parmesana multicolor 50 g.;Repostería-y-Postres;361,00
Postre Royal de chocolate 50 g.;Repostería-y-Postres;296,00
Mini merengue La Amistad de colores 100 grs.;Repostería-y-Postres;615,00
Flan Emeth de vainilla vitaminizado 60 g.;Repostería-y-Postres;421,00
Canela molida Pergola 25 g. sin TACC;Repostería-y-Postres;254,00
Anís en grano 50 g.;Repostería-y-Postres;450,00
Bizcochuelo de vainilla con chips Emeth 450 g.;Repostería-y-Postres;1.555,00
Coco rallado Pergola 50 g. sin TACC;Repostería-y-Postres;642,00
Premezcla Mamá Cocina cookies con chips 300 g.;Repostería-y-Postres;738,00
Merengue La Amistad mediano color sin TACC 100 grs.;Repostería-y-Postres;799,00
Baño de repostería celeste chocolate Águila 150 g.;Repostería-y-Postres;905,00
Bizcochuelo de dulce de leche Emeth fortificado 450 g.;Repostería-y-Postres;1.555,00
Salsa de caramelo La Parmesana pet 300 g.;Repostería-y-Postres;1.385,00
Granas La Parmesana celestes 85 g.;Repostería-y-Postres;361,00
Bizcochuelo de naranja Emeth fortificado 450 g.;Repostería-y-Postres;1.555,00
Gelatina light BC durazno 18 g.;Repostería-y-Postres;387,00
Bizcochuelo de limón y yogur Torta En Taza fp sin TACC 70 g.;Repostería-y-Postres;702,00
Granas La Parmesana rosas 85 g.;Repostería-y-Postres;361,00
Granas La Parmesana marrones 85 g.;Repostería-y-Postres;376,00
Flan diet Emeth dulce de leche 30 g.;Repostería-y-Postres;657,00
