Product;Category;Price
Arroz preparado Gallo vegetales dp 240 g.;Arroz-y-legumbres;2.400,00
Arroz preparado Gallo queso dp 240 g.;Arroz-y-legumbres;2.400,00
Garbanzos La Abadía bolsa 400 g.;Arroz-y-legumbres;790,00
Risotto champiniones Gallo en caja 240 g.;Arroz-y-legumbres;2.510,00
Arvejas amarillas texturizadas Dicomere paquete sin TACC 350 g.;Arroz-y-legumbres;1.230,00
Arroz integral selecto Molinos ala 500 g.;Arroz-y-legumbres;966,00
Semillas de sésamo pelado blanco El Peoncito 100 g.;Arroz-y-legumbres;639,00
Semillas de lino Pampa's 150 g.;Arroz-y-legumbres;717,00
Arroz largo fino Pampas integral 500 g.;Arroz-y-legumbres;1.460,00
Semillas de chia Pampa's 150 g.;Arroz-y-legumbres;1.975,00
Arroz parboil Gallo oro en bolsa 1 kg.;Arroz-y-legumbres;2.850,00
Arroz preparado Gallo verdeo dp 240 g.;Arroz-y-legumbres;2.400,00
Maíz pisado blanco x kg.;Arroz-y-legumbres;900,00
Arroz parboil Gallo oro en caja 1 kg;Arroz-y-legumbres;3.140,00
Porotos Byna blancos orgánicos zip 600 g.;Arroz-y-legumbres;5.870,00
Arroz parboil Gallo oro en bolsa 500 g.;Arroz-y-legumbres;1.500,00
Arvejas verdes pequenas Bonduelle lata 400 g.;Arroz-y-legumbres;5.075,00
Harina leudante Cañuelas 1 kg.;Harinas;551,00
Harina leudante Pureza fortificada 1 kg.;Harinas;564,00
Harina de Trigo 000 Caserita x 1 kg;Harinas;373,00
Harina leudante Caserita x 1 kg;Harinas;594,00
Harina Morixe para pizza 1 kg.;Harinas;613,00
Harina de trigo 0000 Caserita 1 kg.;Harinas;505,00
Harina de trigo Caserita para pizzas 1 kg.;Harinas;639,00
Harina 0000 Pureza fortificada 1 kg.;Harinas;474,00
Avena Morixe instantánea 600 g.;Harinas;2.895,00
Almidón de maíz Maizena en bolsa 220 g.;Harinas;575,00
Harina de trigo Letizia 000 vita zinc 1 kg.;Harinas;411,00
Avena Quaker extra fina caja 470 g.;Harinas;1.630,00
Harina integral Chacabuco con semillas 750 g.;Harinas;991,00
Almidón de maíz 500 g.;Harinas;450,00
Premezcla Lucchetti torta frita 500 g.;Harinas;1.300,00
Premezcla chipá Lucchetti fortificada 400 g.;Harinas;3.375,00
Harina de garbanzos 250 g.;Harinas;471,00
Premezcla para pizza Blancaflor 400 g.;Harinas;442,85
Premezcla Lucchetti ñoquis de papa fort 500 g.;Harinas;2.250,00
Harina de arroz Dos Hermanos 500 g.;Harinas;1.010,00
Premezcla para pizza Pureza masa madre 55 g.;Harinas;1.130,00
Premezcla chipa Mamá cocina 400 g.;Harinas;2.285,00
Harina de lino Sturla 250 g.;Harinas;890,00
Harina de trigo Tassara leudante x 1 kg;Harinas;762,00
Hummus vegano Felices Las Vacas 230 g.;Harinas;1.325,00
Premezcla Santa María panadería y respostería sin lactosa 1 kg. sin TACC;Harinas;3.745,00
Polenta Rivara tradicional bolsa 1 kg.;Harinas;660,00
Harina de arroz Santa María 1 kg. Sin TACC;Harinas;1.540,00
Premezcla Natural pop sin tacc hummus natural 105 g.;Harinas;657,00
Fécula de mandioca 500 g.;Harinas;2.465,00
Premezcla sin TACC pizza Kapac caja 500 g.;Harinas;2.425,00
Harina de arvejas Dicomere paquete 450 g.;Harinas;1.135,00
Premezcla sin TACC pan Kapac caja 500 g.;Harinas;1.695,00
Premezcla para pizza Lucchetti 850 g.;Harinas;2.205,00
Harina de arroz integral Abucel en bolsa 500 g.;Harinas;1.830,00
Harina de sorgo blanco integral Dicomere sin TACC paquete 450 g.;Harinas;1.440,00
Premezcla Molé falafel 200 g.;Harinas;1.530,00
Harina de quinoa Sturla 250 g.;Harinas;3.490,00
Premezcla sin tacc Abucel en bolsa 500 g.;Harinas;2.570,00
Premezcla ñoqui Mamá cocina 500 g.;Harinas;1.730,00
Premezcla para croquetas Molé de arroz capresse 200 g.;Harinas;1.530,00
Harina sin tacc Abucel de arroz blanco 500 g.;Harinas;1.910,00
Harina dulce Abucel sin tacc en bolsa 500 g.;Harinas;3.510,00
Fécula de papa Dicomere paquete 450 g.;Harinas;2.800,00
Premezcla para muffins 123 LISTO espinaca y cereales 420 g. Sin TACC;Harinas;2.080,00
Harina de garbanzo Pampa's 500 g.;Harinas;2.320,00
Sémola Bonalma rinacinata 1 kg.;Harinas;5.460,00
Premezcla sin tacc para pan 123 Listo 385 g.;Harinas;1.760,00
Harina de maíz paraguaya x kg.;Harinas;1.345,00
Puré de tomate Carrefour classic 520 g.;Enlatados-y-Conservas;559,00
Duraznos amarillos en mitades Carrefour 820 g.;Enlatados-y-Conservas;1.199,00
Pate de foie Swift lata 90 g.;Enlatados-y-Conservas;337,00
Picadillo de carne Swift 90 g.;Enlatados-y-Conservas;337,00
Tomate perita Canale cubeteado 400 g.;Enlatados-y-Conservas;956,00
Atún Bulnez en aceite desmenuzado 170 g.;Enlatados-y-Conservas;699,00
Lomitos de atún Carrefour en aceite 170 g.;Enlatados-y-Conservas;1.199,00
Choclo en grano amarillo Tarragona 340 g.;Enlatados-y-Conservas;899,00
Tomate perita pelado Alco 400 g.;Enlatados-y-Conservas;690,00
Arvejas secas remojadas Inalpa sin sal vida 300 g.;Enlatados-y-Conservas;495,00
Duraznos en mitades Alco 820 g.;Enlatados-y-Conservas;990,00
Pure de tomates Alco 520 g.;Enlatados-y-Conservas;570,00
Puré de tomate Canale 520 g.;Enlatados-y-Conservas;650,00
Choclo cremoso Inalpa sin sal ida lata 300 g.;Enlatados-y-Conservas;567,00
Tomate triturado Carrefour 970 cc.;Enlatados-y-Conservas;1.111,61
Lentejas secas remojadas Inalpa lata 300 g.;Enlatados-y-Conservas;627,00
Puré de tomate Vigente 520 g.;Enlatados-y-Conservas;950,00
Arvejas secas Tarragona remojada 340 g.;Enlatados-y-Conservas;457,00
Coctel Carrefour cinco frutas 820 g.;Enlatados-y-Conservas;1.699,00
Arvejas secas remojadas Carrefour classic en lata 300 g.;Enlatados-y-Conservas;499,00
Duraznos en mitades light Alco en lata 800 g.;Enlatados-y-Conservas;1.990,00
Lentejas secas Tarragona remojadas 340 g.;Enlatados-y-Conservas;651,00
Garbanzos Inalpa secos remojados lata 300 g.;Enlatados-y-Conservas;571,00
Jardinera Carrefour sin sal en lata 30 g.;Enlatados-y-Conservas;387,00
Aceitunas verdes Nucete rellenas con morrón 100 g.;Enlatados-y-Conservas;449,00
Choclo cremoso Tarragona 340 g.;Enlatados-y-Conservas;406,00
Porotos secos remojados Carrefour 340 g.;Enlatados-y-Conservas;594,00
Aceitunas verdes Castell rellenas 100 g.;Enlatados-y-Conservas;802,00
Mix de arvejas y zanahoria Inalpa 300 g.;Enlatados-y-Conservas;565,00
Peras Carrefour en mitades 820 g.;Enlatados-y-Conservas;1.399,00
Porotos secos Tarragona remojados 340 g.;Enlatados-y-Conservas;520,00
Aceitunas negras Castell descarozadas dp 80 g.;Enlatados-y-Conservas;585,00
Puré de tomate Molto tetra 520 g.;Enlatados-y-Conservas;650,00
Salsa filetto Vigente 520 g.;Enlatados-y-Conservas;480,00
Salsa pomarola Vigente 520 g.;Enlatados-y-Conservas;480,00
Paté de atún Carrefour 80 g.;Enlatados-y-Conservas;1.199,00
Hummus de garbanzo Felices las vacas con palta 220 g.;Enlatados-y-Conservas;780,00
Aceitunas verdes Nucete descarozadas light 180 g.;Enlatados-y-Conservas;1.525,00
Aceitunas verdes Castell rellenas dp 180 g.;Enlatados-y-Conservas;1.015,00
Tomate perita La Campagnola Salsati con puré 400 g.;Enlatados-y-Conservas;878,00
Aceitunas verdes Yovinessa 300 g.;Enlatados-y-Conservas;1.080,00
Aceitunas verdes Castell en rodajas dp 400 g.;Enlatados-y-Conservas;2.060,00
Aceitunas verdes Nucete 500 g.;Enlatados-y-Conservas;1.335,00
Paté al champignon Bocatti 90 g.;Enlatados-y-Conservas;855,00
Merluza al agua Marbella 340 g.;Enlatados-y-Conservas;1.350,00
Pulpa de frutilla Carrefour 900 g.;Enlatados-y-Conservas;1.578,00
Pulpa de maracuyá Carrefour para coctel 453 g.;Enlatados-y-Conservas;849,00
Pate de panceta ahumada Bocatti 90 g.;Enlatados-y-Conservas;875,00
Pate con pimienta verde Bocatti 90 g.;Enlatados-y-Conservas;875,00
Remolacha en cubos Doña Pupa tetra 340 g.;Enlatados-y-Conservas;794,00
Choclo cremoso amarillo La Banda lata 340 g.;Enlatados-y-Conservas;590,00
Alcaparras Darama 100 g.;Enlatados-y-Conservas;7.630,00
Jardin de hortaliza y legumbres Carrefour classic 300 g.;Enlatados-y-Conservas;649,00
Paté clásico Bocatti 90 g.;Enlatados-y-Conservas;995,00
Aceitunas verdes descarozadas Yovinessa 80 g.;Enlatados-y-Conservas;704,00
Merluza en aceite Marbella 340 g.;Enlatados-y-Conservas;1.885,00
Caballa en aceite Carrefour lata 380 g.;Enlatados-y-Conservas;2.183,09
Remolacha La Banda rebanadas 350 g.;Enlatados-y-Conservas;703,00
Arvejas Bonduelle verdes medianas en lata 300 g.;Enlatados-y-Conservas;2.235,00
Espinaca cortada La Banda lata 350 g.;Enlatados-y-Conservas;704,00
Aceitunas verdes Nucete rellenas con  limón en fracco 330 g.;Enlatados-y-Conservas;1.780,00
Garbanzos secos remojados Carrefour classic en lata 300 g.;Enlatados-y-Conservas;699,00
Hummus con aji picante Mestizo 175 g.;Enlatados-y-Conservas;1.390,00
Pepinos condimentados Meridiano en frasco 330 g.;Enlatados-y-Conservas;2.070,00
Aceitunas negras premiun Castell en frasco 190 g.;Enlatados-y-Conservas;2.600,00
Aceitunas verdes premiumm Castell en frasco 190 g.;Enlatados-y-Conservas;2.555,00
Aceitunas negras premium Yovinessa en frasco 200 g.;Enlatados-y-Conservas;3.030,00
Aceituna verde rellena Cebila frasco 200 g.;Enlatados-y-Conservas;1.450,00
Pickles en vinagre Yovinessa en frasco 200 g.;Enlatados-y-Conservas;2.140,00
Hummus con ajo negro Mestizo 175 g.;Enlatados-y-Conservas;1.390,00
Choclo en granos Bonduelle 300 g.;Enlatados-y-Conservas;5.060,00
Aceitunas verdes premium Yovinessa 200 g.;Enlatados-y-Conservas;2.700,00
Arvejas secas remojadas Doña Pupa tetra 500 g.;Enlatados-y-Conservas;580,00
Choclo Huella Natural 500 g.;Enlatados-y-Conservas;2.999,00
Aceituna verde Cebila frasco 200 g.;Enlatados-y-Conservas;1.250,00
Lomito de atún al natural Delicias Marinas 190 g.;Enlatados-y-Conservas;5.590,00
Salsa mediterranea Rina Matarazzo 340 g.;Enlatados-y-Conservas;3.860,00
Hummus clásico Mestizo 175 g.;Enlatados-y-Conservas;2.170,00
Salsa pomarola Rina Matarazzo 340 g.;Enlatados-y-Conservas;3.860,00
Espárragos La Banda lata 400 g.;Enlatados-y-Conservas;4.290,00
Hojas de parra Meridiano en frasco 800 g.;Enlatados-y-Conservas;5.625,00
Corazones de alcauciles Meridiano 330 cc.;Enlatados-y-Conservas;4.890,00
Porotos colorados Tarragona secos remojados 340 g.;Enlatados-y-Conservas;580,00
Zanahoria extra fina Bonduelle 400 g.;Enlatados-y-Conservas;4.875,00
Mermelada Frutas Del Sur sabor frutos del bosque sin TACC 400 g.;Enlatados-y-Conservas;7.270,00
Salsa de arándano Frutas Del Sur 580 g.;Enlatados-y-Conservas;4.590,00
Salsa de frambuesa Frutas Del Sur 580 g.;Enlatados-y-Conservas;6.380,00
Remolacha en conserva Bonduelle 300 g.;Enlatados-y-Conservas;4.105,00
Lomitos de atún Delicias Marinas en aceite 190 g.;Enlatados-y-Conservas;5.590,00
Sal fina Celusal paquete 500 g.;Sal-aderezos-y-saborizadores;365,00
Kétchup Hellmanns doy pack 250 g.;Sal-aderezos-y-saborizadores;593,00
Mayonesa Hellmanns liviana dp 475 g.;Sal-aderezos-y-saborizadores;632,00
Sal gruesa Dos Anclas caja 500 g.;Sal-aderezos-y-saborizadores;301,00
Mayonesa clásica Hellmann's sin tacc doypack 950 g.;Sal-aderezos-y-saborizadores;1.255,00
Pimentón 50 g.;Sal-aderezos-y-saborizadores;550,00
Sal fina Dos Anclas 500 g.;Sal-aderezos-y-saborizadores;365,00
Provenzal 50 g.;Sal-aderezos-y-saborizadores;450,00
Orégano 50 g.;Sal-aderezos-y-saborizadores;450,00
Adobo para pizza 50 g.;Sal-aderezos-y-saborizadores;390,00
Mayonesa Heinz con jugo de limón 350 g.;Sal-aderezos-y-saborizadores;713,00
Condimento sabor al Horno Knorr romero y tomillo sobre 21 g;Sal-aderezos-y-saborizadores;420,00
Orégano La Parmesana 40 g.;Sal-aderezos-y-saborizadores;651,00
Especias para tuco 50 g.;Sal-aderezos-y-saborizadores;350,00
Ajo granulado La Parmesana 25 g.;Sal-aderezos-y-saborizadores;582,00
Curry 50 g.;Sal-aderezos-y-saborizadores;350,00
Sal gruesa Celusal paquete 1 kg.;Sal-aderezos-y-saborizadores;584,00
Condimento sabor al horno Knorr tipo criollo 21 g.;Sal-aderezos-y-saborizadores;420,00
Condimento para arroz 50 g.;Sal-aderezos-y-saborizadores;290,00
Pimienta negra en grano 50 g.;Sal-aderezos-y-saborizadores;650,00
Ketchup La Campagnola 250 g.;Sal-aderezos-y-saborizadores;474,00
Provenzal Alicante sobre 50 g.;Sal-aderezos-y-saborizadores;858,00
Pimienta negra molida 50 g.;Sal-aderezos-y-saborizadores;650,00
Salsa de soja La parmesana reduccion 300 g.;Sal-aderezos-y-saborizadores;611,00
Provenzal La parmesana 20 g.;Sal-aderezos-y-saborizadores;441,00
Orégano Dos Anclas 25 g.;Sal-aderezos-y-saborizadores;320,00
Romero 50 g.;Sal-aderezos-y-saborizadores;350,00
Condimento sabor al horno knorr cebolla y ajo 21 g;Sal-aderezos-y-saborizadores;493,00
Mayonesa Fiesta 250 g.;Sal-aderezos-y-saborizadores;313,00
Sal gruesa Carrefour 1 kg.;Sal-aderezos-y-saborizadores;479,20
Sal entrefina Celusal parrilla paquete 1 kg.;Sal-aderezos-y-saborizadores;565,00
Mayonesa BC La Campagnola light 250 g.;Sal-aderezos-y-saborizadores;399,00
Tomillo 50 g.;Sal-aderezos-y-saborizadores;390,00
Salsa caesar Dos Anclas sin TACC dos anclas botella 350 g.;Sal-aderezos-y-saborizadores;1.215,00
Paprika 50 g.;Sal-aderezos-y-saborizadores;350,00
Sal gruesa Tresal en paquete 1 kg.;Sal-aderezos-y-saborizadores;361,00
Perejil deshidratado 50 g.;Sal-aderezos-y-saborizadores;490,00
Pimienta blanca molida 50 g.;Sal-aderezos-y-saborizadores;950,00
Albahaca 50 g.;Sal-aderezos-y-saborizadores;450,00
Salsa de soja La Parmesana light 300 cc.;Sal-aderezos-y-saborizadores;611,00
Condimento para guiso y tuco La parmesana 20 g.;Sal-aderezos-y-saborizadores;461,00
Mostaza d´ Fiesta 220 g.;Sal-aderezos-y-saborizadores;362,00
Pesto deshidratado 50 g.;Sal-aderezos-y-saborizadores;450,00
Aderezo Hellmanns de ajo 360 g.;Sal-aderezos-y-saborizadores;1.020,00
Salsa blanca La Parmesana sobre 40 g.;Sal-aderezos-y-saborizadores;384,00
Salsa barbacoa Carrefour 350 g.;Sal-aderezos-y-saborizadores;1.029,48
Ají molido Pergola 25 g. sin TACC;Sal-aderezos-y-saborizadores;158,50
Ajo en polvo Pergola 25 g. sin TACC;Sal-aderezos-y-saborizadores;190,50
Salsa pizza Knorr dp 340 g.;Sal-aderezos-y-saborizadores;473,00
Mayonesa Heinz limón 200 g.;Sal-aderezos-y-saborizadores;458,00
Mayonesa Hellmanns regular squeeze 320 g.;Sal-aderezos-y-saborizadores;932,00
Saborizador Alicante bolsa horno criollo 30 g.;Sal-aderezos-y-saborizadores;688,00
Salsa picante La Parmesana 180 cc.;Sal-aderezos-y-saborizadores;770,00
Mayonesa Heinz light con jugo de limón 350 g.;Sal-aderezos-y-saborizadores;913,00
Mix especias Knorr caprese 20 g.;Sal-aderezos-y-saborizadores;354,00
Sal fina Dos Anclas 250 g.;Sal-aderezos-y-saborizadores;649,00
Mayonesa BC La Campagnola light 1 kg.;Sal-aderezos-y-saborizadores;2.145,00
Nuez moscada molida La parmesana 20 g.;Sal-aderezos-y-saborizadores;1.280,00
Ajo en escamas La Parmesana sobre 25 g.;Sal-aderezos-y-saborizadores;744,00
Salsa caesar light sin tacc dos anclas botella 360 g.;Sal-aderezos-y-saborizadores;1.330,00
Salsa alioli Dos Anclas 340 g.;Sal-aderezos-y-saborizadores;1.300,00
Pimienta negra molida La parmesana 20 g.;Sal-aderezos-y-saborizadores;704,00
Aderezo NotMayo® olive 325 g.;Sal-aderezos-y-saborizadores;1.205,00
Cebolla en polvo La parmesana 25 g.;Sal-aderezos-y-saborizadores;410,00
Salsa barbacoa La Parmesana 300 g.;Sal-aderezos-y-saborizadores;959,00
Sal marina fina Dicomere 450 g.;Sal-aderezos-y-saborizadores;1.285,00
Mix especias Alicante oriental sobre 50 g.;Sal-aderezos-y-saborizadores;485,00
Aderezo caesar Tau botella 300 g.;Sal-aderezos-y-saborizadores;1.310,00
Salsa golf Helmanns dp 250 g.;Sal-aderezos-y-saborizadores;694,00
Mix especias Alicante a las brasas sobre 25 g.;Sal-aderezos-y-saborizadores;549,00
Salsa barbacoa TAU botella pet 340 g.;Sal-aderezos-y-saborizadores;1.435,00
Aderezo NotMayo® spicy 325 g.;Sal-aderezos-y-saborizadores;1.024,25
Aderezo humo La Parmesana 180 cc.;Sal-aderezos-y-saborizadores;513,00
Condimento La Parmesana para ave sobre 20 g.;Sal-aderezos-y-saborizadores;185,50
